season,week,pair_id,is_active,elim_week,last_active_week,active_reason
9,2,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,2,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,2,S9_Kathy Ireland __ Tony Dovolani,True,2,2,J_score>0
9,2,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,2,S9_Louie Vito __ Chelsie Hightower,True,6,6,J_score>0
9,2,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,2,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,2,S9_Melissa Joan Hart __ Mark Ballas,True,6,6,J_score>0
9,2,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,2,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,2,S9_Natalie Coughlin __ Alec Mazo,True,5,5,J_score>0
9,2,S9_Tom DeLay __ Cheryl Burke,True,3,3,J_score>0
9,3,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,3,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,3,S9_Chuck Liddell __ Anna Trebunskaya,True,4,4,J_score>0
9,3,S9_Debi Mazar __ Maksim Chmerkoskiy,True,3,3,J_score>0
9,3,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,3,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,3,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,3,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,3,S9_Louie Vito __ Chelsie Hightower,True,6,6,J_score>0
9,3,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,3,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,3,S9_Melissa Joan Hart __ Mark Ballas,True,6,6,J_score>0
9,3,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,3,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,3,S9_Natalie Coughlin __ Alec Mazo,True,5,5,J_score>0
9,3,S9_Tom DeLay __ Cheryl Burke,True,3,3,J_score>0
9,4,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,4,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,4,S9_Chuck Liddell __ Anna Trebunskaya,True,4,4,J_score>0
9,4,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,4,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,4,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,4,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,4,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,4,S9_Louie Vito __ Chelsie Hightower,True,6,6,J_score>0
9,4,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,4,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,4,S9_Melissa Joan Hart __ Mark Ballas,True,6,6,J_score>0
9,4,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,4,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,4,S9_Natalie Coughlin __ Alec Mazo,True,5,5,J_score>0
9,4,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,5,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,5,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,5,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,5,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,5,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,5,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,5,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,5,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,5,S9_Louie Vito __ Chelsie Hightower,True,6,6,J_score>0
9,5,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,5,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,5,S9_Melissa Joan Hart __ Mark Ballas,True,6,6,J_score>0
9,5,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,5,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,5,S9_Natalie Coughlin __ Alec Mazo,True,5,5,J_score>0
9,5,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,6,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,6,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,6,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,6,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,6,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,6,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,6,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,6,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,6,S9_Louie Vito __ Chelsie Hightower,True,6,6,J_score>0
9,6,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,6,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,6,S9_Melissa Joan Hart __ Mark Ballas,True,6,6,J_score>0
9,6,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,6,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,6,S9_Natalie Coughlin __ Alec Mazo,False,5,5,J_score>0
9,6,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,7,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,7,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,7,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,7,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,7,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,7,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,7,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,7,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,7,S9_Louie Vito __ Chelsie Hightower,False,6,6,J_score>0
9,7,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,7,S9_Mark Dacascos __ Lacey Schwimmer,True,7,7,J_score>0
9,7,S9_Melissa Joan Hart __ Mark Ballas,False,6,6,J_score>0
9,7,S9_Michael Irvin __ Anna Demidova,True,7,7,J_score>0
9,7,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,7,S9_Natalie Coughlin __ Alec Mazo,False,5,5,J_score>0
9,7,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,8,S9_Aaron Carter __ Karina Smirnoff,True,8,8,J_score>0
9,8,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,8,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,8,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,8,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,8,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,8,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,8,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,8,S9_Louie Vito __ Chelsie Hightower,False,6,6,J_score>0
9,8,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,8,S9_Mark Dacascos __ Lacey Schwimmer,False,7,7,J_score>0
9,8,S9_Melissa Joan Hart __ Mark Ballas,False,6,6,J_score>0
9,8,S9_Michael Irvin __ Anna Demidova,False,7,7,J_score>0
9,8,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,8,S9_Natalie Coughlin __ Alec Mazo,False,5,5,J_score>0
9,8,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,9,S9_Aaron Carter __ Karina Smirnoff,False,8,8,J_score>0
9,9,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,9,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,9,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,9,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,9,S9_Joanna Krupa __ Derek Hough,True,9,9,J_score>0
9,9,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,9,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,9,S9_Louie Vito __ Chelsie Hightower,False,6,6,J_score>0
9,9,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,9,S9_Mark Dacascos __ Lacey Schwimmer,False,7,7,J_score>0
9,9,S9_Melissa Joan Hart __ Mark Ballas,False,6,6,J_score>0
9,9,S9_Michael Irvin __ Anna Demidova,False,7,7,J_score>0
9,9,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,9,S9_Natalie Coughlin __ Alec Mazo,False,5,5,J_score>0
9,9,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
9,10,S9_Aaron Carter __ Karina Smirnoff,False,8,8,J_score>0
9,10,S9_Ashley Hamiliton __ Edyta Sliwinska,False,1,1,J_score>0
9,10,S9_Chuck Liddell __ Anna Trebunskaya,False,4,4,J_score>0
9,10,S9_Debi Mazar __ Maksim Chmerkoskiy,False,3,3,J_score>0
9,10,S9_Donny Osmond __ Kym Johnson,True,10,10,J_score>0
9,10,S9_Joanna Krupa __ Derek Hough,False,9,9,J_score>0
9,10,S9_Kathy Ireland __ Tony Dovolani,False,2,2,J_score>0
9,10,S9_Kelly Osbourne __ Louis van Amstel,True,10,10,J_score>0
9,10,S9_Louie Vito __ Chelsie Hightower,False,6,6,J_score>0
9,10,S9_Macy Gray __ Jonathan Roberts,False,1,1,J_score>0
9,10,S9_Mark Dacascos __ Lacey Schwimmer,False,7,7,J_score>0
9,10,S9_Melissa Joan Hart __ Mark Ballas,False,6,6,J_score>0
9,10,S9_Michael Irvin __ Anna Demidova,False,7,7,J_score>0
9,10,S9_Mya __ Dmitry Chaplin,True,10,10,J_score>0
9,10,S9_Natalie Coughlin __ Alec Mazo,False,5,5,J_score>0
9,10,S9_Tom DeLay __ Cheryl Burke,False,3,3,J_score>0
10,1,S10_Aiden Turner __ Edyta Sliwinska,True,4,4,J_score>0
10,1,S10_Buzz Aldrin __ Ashly DelGrosso,True,3,3,J_score>0
10,1,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,1,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,1,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,1,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,1,S10_Kate Gosselin __ Tony Dovolani,True,5,5,J_score>0
10,1,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,1,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,1,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,1,S10_Shannen Doherty __ Mark Ballas,True,2,2,J_score>0
10,2,S10_Aiden Turner __ Edyta Sliwinska,True,4,4,J_score>0
10,2,S10_Buzz Aldrin __ Ashly DelGrosso,True,3,3,J_score>0
10,2,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,2,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,2,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,2,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,2,S10_Kate Gosselin __ Tony Dovolani,True,5,5,J_score>0
10,2,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,2,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,2,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,2,S10_Shannen Doherty __ Mark Ballas,True,2,2,J_score>0
10,3,S10_Aiden Turner __ Edyta Sliwinska,True,4,4,J_score>0
10,3,S10_Buzz Aldrin __ Ashly DelGrosso,True,3,3,J_score>0
10,3,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,3,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,3,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,3,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,3,S10_Kate Gosselin __ Tony Dovolani,True,5,5,J_score>0
10,3,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,3,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,3,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,3,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,4,S10_Aiden Turner __ Edyta Sliwinska,True,4,4,J_score>0
10,4,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,4,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,4,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,4,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,4,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,4,S10_Kate Gosselin __ Tony Dovolani,True,5,5,J_score>0
10,4,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,4,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,4,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,4,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,5,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,5,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,5,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,5,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,5,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,5,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,5,S10_Kate Gosselin __ Tony Dovolani,True,5,5,J_score>0
10,5,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,5,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,5,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,5,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,6,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,6,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,6,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,6,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,6,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,6,S10_Jake Pavelka __ Chelsie Hightower,True,6,6,J_score>0
10,6,S10_Kate Gosselin __ Tony Dovolani,False,5,5,J_score>0
10,6,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,6,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,6,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,6,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,7,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,7,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,7,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,7,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,7,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,7,S10_Jake Pavelka __ Chelsie Hightower,False,6,6,J_score>0
10,7,S10_Kate Gosselin __ Tony Dovolani,False,5,5,J_score>0
10,7,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,7,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,7,S10_Pamela Anderson __ Damian Whitewood,True,7,7,J_score>0
10,7,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,8,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,8,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,8,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,8,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,8,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,8,S10_Jake Pavelka __ Chelsie Hightower,False,6,6,J_score>0
10,8,S10_Kate Gosselin __ Tony Dovolani,False,5,5,J_score>0
10,8,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,8,S10_Niecy Nash __ Louis van Amstel,True,8,8,J_score>0
10,8,S10_Pamela Anderson __ Damian Whitewood,False,7,7,J_score>0
10,8,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,9,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,9,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,9,S10_Chad Ochocinco __ Cheryl Burke,True,9,9,J_score>0
10,9,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,9,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,9,S10_Jake Pavelka __ Chelsie Hightower,False,6,6,J_score>0
10,9,S10_Kate Gosselin __ Tony Dovolani,False,5,5,J_score>0
10,9,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,9,S10_Niecy Nash __ Louis van Amstel,False,8,8,J_score>0
10,9,S10_Pamela Anderson __ Damian Whitewood,False,7,7,J_score>0
10,9,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
10,10,S10_Aiden Turner __ Edyta Sliwinska,False,4,4,J_score>0
10,10,S10_Buzz Aldrin __ Ashly DelGrosso,False,3,3,J_score>0
10,10,S10_Chad Ochocinco __ Cheryl Burke,False,9,9,J_score>0
10,10,S10_Erin Andrews __ Maksim Chmerkoskiy,True,10,10,J_score>0
10,10,S10_Evan Lysacek __ Anna Trebunskaya,True,10,10,J_score>0
10,10,S10_Jake Pavelka __ Chelsie Hightower,False,6,6,J_score>0
10,10,S10_Kate Gosselin __ Tony Dovolani,False,5,5,J_score>0
10,10,S10_Nicole Scherzinger __ Derek Hough,True,10,10,J_score>0
10,10,S10_Niecy Nash __ Louis van Amstel,False,8,8,J_score>0
10,10,S10_Pamela Anderson __ Damian Whitewood,False,7,7,J_score>0
10,10,S10_Shannen Doherty __ Mark Ballas,False,2,2,J_score>0
11,1,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,1,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,1,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,1,S11_David Hasselhoff __ Kym Johnson,True,1,1,J_score>0
11,1,S11_Florence Henderson __ Corky Ballas,True,5,5,J_score>0
11,1,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,1,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,1,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,1,S11_Margaret Cho __ Louis van Amstel,True,3,3,J_score>0
11,1,S11_Michael Bolton __ Chelsie Hightower,True,2,2,J_score>0
11,1,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,1,S11_The Situation __ Karina Smirnoff,True,4,4,J_score>0
11,2,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,2,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,2,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,2,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,2,S11_Florence Henderson __ Corky Ballas,True,5,5,J_score>0
11,2,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,2,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,2,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,2,S11_Margaret Cho __ Louis van Amstel,True,3,3,J_score>0
11,2,S11_Michael Bolton __ Chelsie Hightower,True,2,2,J_score>0
11,2,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,2,S11_The Situation __ Karina Smirnoff,True,4,4,J_score>0
11,3,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,3,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,3,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,3,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,3,S11_Florence Henderson __ Corky Ballas,True,5,5,J_score>0
11,3,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,3,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,3,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,3,S11_Margaret Cho __ Louis van Amstel,True,3,3,J_score>0
11,3,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,3,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,3,S11_The Situation __ Karina Smirnoff,True,4,4,J_score>0
11,4,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,4,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,4,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,4,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,4,S11_Florence Henderson __ Corky Ballas,True,5,5,J_score>0
11,4,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,4,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,4,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,4,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,4,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,4,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,4,S11_The Situation __ Karina Smirnoff,True,4,4,J_score>0
11,5,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,5,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,5,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,5,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,5,S11_Florence Henderson __ Corky Ballas,True,5,5,J_score>0
11,5,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,5,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,5,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,5,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,5,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,5,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,5,S11_The Situation __ Karina Smirnoff,False,4,4,J_score>0
11,6,S11_Audrina Patridge __ Tony Dovolani,True,6,6,J_score>0
11,6,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,6,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,6,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,6,S11_Florence Henderson __ Corky Ballas,False,5,5,J_score>0
11,6,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,6,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,6,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,6,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,6,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,6,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,6,S11_The Situation __ Karina Smirnoff,False,4,4,J_score>0
11,7,S11_Audrina Patridge __ Tony Dovolani,False,6,6,J_score>0
11,7,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,7,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,7,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,7,S11_Florence Henderson __ Corky Ballas,False,5,5,J_score>0
11,7,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,7,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,7,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,7,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,7,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,7,S11_Rick Fox __ Cheryl Burke,True,7,7,J_score>0
11,7,S11_The Situation __ Karina Smirnoff,False,4,4,J_score>0
11,8,S11_Audrina Patridge __ Tony Dovolani,False,6,6,J_score>0
11,8,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,8,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,8,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,8,S11_Florence Henderson __ Corky Ballas,False,5,5,J_score>0
11,8,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,8,S11_Kurt Warner __ Anna Trebunskaya,True,8,8,J_score>0
11,8,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,8,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,8,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,8,S11_Rick Fox __ Cheryl Burke,False,7,7,J_score>0
11,8,S11_The Situation __ Karina Smirnoff,False,4,4,J_score>0
11,9,S11_Audrina Patridge __ Tony Dovolani,False,6,6,J_score>0
11,9,S11_Brandy __ Maksim Chmerkoskiy,True,9,9,J_score>0
11,9,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,9,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,9,S11_Florence Henderson __ Corky Ballas,False,5,5,J_score>0
11,9,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,9,S11_Kurt Warner __ Anna Trebunskaya,False,8,8,J_score>0
11,9,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,9,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
11,9,S11_Michael Bolton __ Chelsie Hightower,False,2,2,J_score>0
11,9,S11_Rick Fox __ Cheryl Burke,False,7,7,J_score>0
11,9,S11_The Situation __ Karina Smirnoff,False,4,4,J_score>0
11,10,S11_Audrina Patridge __ Tony Dovolani,False,6,6,J_score>0
11,10,S11_Brandy __ Maksim Chmerkoskiy,False,9,9,J_score>0
11,10,S11_Bristol Palin __ Mark Ballas,True,10,10,J_score>0
11,10,S11_David Hasselhoff __ Kym Johnson,False,1,1,J_score>0
11,10,S11_Florence Henderson __ Corky Ballas,False,5,5,J_score>0
11,10,S11_Jennifer Grey __ Derek Hough,True,10,10,J_score>0
11,10,S11_Kurt Warner __ Anna Trebunskaya,False,8,8,J_score>0
11,10,S11_Kyle Massey __ Lacey Schwimmer,True,10,10,J_score>0
11,10,S11_Margaret Cho __ Louis van Amstel,False,3,3,J_score>0
