season,week,celebrity_name,pair_id,J_score,fan_share,judge_rank,fan_rank,rank_total,judge_pct,combined_pct,elim_count,elim_flag
10,3,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,15.0,0.1294164652977585,9,1,10,0.07389162561576355,0.20330809091352203,1,False
10,3,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,23.0,0.1148484497911239,3,2,5,0.11330049261083744,0.22814894240196132,1,False
10,3,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,21.0,0.1028622990124767,5,5,10,0.10344827586206896,0.20631057487454568,1,False
10,3,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,21.0,0.0766808921931402,6,9,15,0.10344827586206896,0.18012916805520918,1,False
10,4,Aiden Turner,S10_Aiden Turner __ Edyta Sliwinska,16.5,0.0967251028781859,8,7,15,0.0889487870619946,0.18567388994018053,1,False
10,4,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,22.0,0.0952857266604113,4,8,12,0.11859838274932614,0.21388410940973746,1,False
10,4,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,19.5,0.0936363190252161,5,9,14,0.10512129380053908,0.1987576128257552,1,False
10,4,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,26.0,0.1155478533697351,1,4,5,0.14016172506738545,0.25570957843712055,1,False
10,4,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,19.0,0.0980080998588555,6,6,12,0.10242587601078167,0.20043397586963718,1,False
10,4,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,16.0,0.1237716486867304,9,3,12,0.0862533692722372,0.2100250179589676,1,False
10,4,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,25.0,0.134365587074456,2,2,4,0.1347708894878706,0.26913647656232664,1,False
10,4,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,18.0,0.1379707228649381,7,1,8,0.09703504043126684,0.23500576329620496,1,False
10,4,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,23.5,0.1046889395814714,3,5,8,0.12668463611859837,0.23137357570006978,1,False
10,5,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,18.0,0.1237814245761312,6,5,11,0.10404624277456648,0.22782766735069768,1,False
10,5,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,22.0,0.124668210747325,4,4,8,0.12716763005780346,0.25183584080512844,1,False
10,5,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.1114147341647075,2,6,8,0.15606936416184972,0.26748409832655723,1,False
10,5,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,23.0,0.1426193563779074,3,2,5,0.1329479768786127,0.2755673332565201,1,False
10,5,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,15.0,0.1308860164663476,8,3,11,0.08670520231213873,0.2175912187784863,1,False
10,5,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.0,0.1053385741372315,1,8,9,0.1676300578034682,0.2729686319406997,1,False
10,5,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,18.0,0.1508188086496351,7,1,8,0.10404624277456648,0.25486505142420157,1,False
10,5,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,21.0,0.1104728748807145,5,7,12,0.12138728323699421,0.23186015811770871,1,False
10,6,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,30.9999,0.1675239733901919,3,1,4,0.14832537716633504,0.31584935055652696,1,False
10,6,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,34.0,0.1519885431291483,2,4,6,0.16267997069846646,0.31466851382761474,1,False
10,6,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.126070456240341,5,6,11,0.12918703555466454,0.25525749179500556,1,False
10,6,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,24.9999,0.1355881086636332,7,5,12,0.11961714704307623,0.25520525570670943,1,False
10,6,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,35.9999,0.101771121964048,1,7,8,0.17224890226905065,0.2740200242330987,1,False
10,6,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,25.9998,0.163340683102583,6,2,8,0.12440137359311731,0.2877420566957003,1,False
10,6,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,29.9998,0.1537171135100543,4,3,7,0.14354019367528983,0.29725730718534416,1,False
10,7,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,26.0,0.1702948633211038,3,3,6,0.16720257234726688,0.33749743566837065,1,False
10,7,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,25.5,0.1660780469040115,4,4,8,0.1639871382636656,0.33006518516767713,1,False
10,7,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.1835852284899401,1,2,3,0.17363344051446947,0.3572186690044096,1,False
10,7,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,27.0,0.1372294940292688,2,6,8,0.17363344051446947,0.31086293454373826,1,False
10,7,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,24.5,0.2013680045020976,6,1,7,0.15755627009646303,0.35892427459856063,1,False
10,7,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,25.5,0.1414443627535778,5,5,10,0.1639871382636656,0.30543150101724337,1,False
10,8,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,22.5,0.2257285775902178,4,1,5,0.17786561264822134,0.4035941902384391,1,False
10,8,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,26.5,0.1876873957592206,2,4,6,0.20948616600790515,0.39717356176712576,1,False
10,8,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,26.5,0.1892651165333801,3,3,6,0.20948616600790515,0.3987512825412852,1,False
10,8,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.5,0.1797302425469109,1,5,6,0.233201581027668,0.4129318235745789,1,False
10,8,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,21.5,0.2175886675702706,5,2,7,0.16996047430830039,0.387549141878571,1,False
10,9,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,26.0,0.2648083488198063,4,1,5,0.23008849557522124,0.49489684439502757,1,False
10,9,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,28.0,0.2535842110747626,3,2,5,0.24778761061946902,0.5013718216942316,1,False
10,9,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,29.5,0.2442758638238926,1,3,4,0.2610619469026549,0.5053378107265475,1,False
10,9,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.5,0.2373315762815385,2,4,6,0.2610619469026549,0.4983935231841934,1,False
11,2,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.0615292286155846,2,11,13,0.10407239819004525,0.16560162680562984,1,False
11,2,Brandy,S11_Brandy __ Maksim Chmerkoskiy,21.0,0.0802231609903378,5,8,13,0.09502262443438914,0.17524578542472694,1,False
11,2,Bristol Palin,S11_Bristol Palin __ Mark Ballas,22.0,0.0911572105320232,3,6,9,0.09954751131221719,0.1907047218442404,1,False
11,2,Florence Henderson,S11_Florence Henderson __ Corky Ballas,19.0,0.0952905541634469,8,5,13,0.08597285067873303,0.18126340484217993,1,False
11,2,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,24.0,0.0732599342891104,1,10,11,0.1085972850678733,0.1818572193569837,1,False
11,2,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,21.0,0.1294292412885071,6,1,7,0.09502262443438914,0.22445186572289624,1,False
11,2,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,22.0,0.0879181681344464,4,7,11,0.09954751131221719,0.1874656794466636,1,False
11,2,Margaret Cho,S11_Margaret Cho __ Louis van Amstel,18.0,0.1051142102994188,9,3,12,0.08144796380090498,0.18656217410032377,1,False
11,2,Michael Bolton,S11_Michael Bolton __ Chelsie Hightower,12.0,0.0736842588729971,11,9,20,0.05429864253393665,0.12798290140693375,1,False
11,2,Rick Fox,S11_Rick Fox __ Cheryl Burke,21.0,0.09635079594771,7,4,11,0.09502262443438914,0.19137342038209915,1,False
11,2,The Situation,S11_The Situation __ Karina Smirnoff,18.0,0.1060432368664174,10,2,12,0.08144796380090498,0.1874912006673224,1,False
11,3,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,26.0,0.0649415800873046,1,10,11,0.11764705882352941,0.18258863891083402,1,False
11,3,Brandy,S11_Brandy __ Maksim Chmerkoskiy,24.0,0.0765538441874853,2,9,11,0.1085972850678733,0.1851511292553586,1,False
11,3,Bristol Palin,S11_Bristol Palin __ Mark Ballas,19.0,0.1285070306080858,9,2,11,0.08597285067873303,0.21447988128681883,1,False
11,3,Florence Henderson,S11_Florence Henderson __ Corky Ballas,20.0,0.1166185896356325,7,3,10,0.09049773755656108,0.20711632719219358,1,False
11,3,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,24.0,0.082528354817707,3,8,11,0.1085972850678733,0.1911256398855803,1,False
11,3,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,23.0,0.101047868983524,5,6,11,0.10407239819004525,0.20512026717356924,1,False
11,3,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,23.0,0.104005574955303,6,5,11,0.10407239819004525,0.20807797314534826,1,False
11,3,Margaret Cho,S11_Margaret Cho __ Louis van Amstel,18.0,0.0881681658484319,10,7,17,0.08144796380090498,0.16961612964933687,1,False
11,3,Rick Fox,S11_Rick Fox __ Cheryl Burke,24.0,0.1075761633511024,4,4,8,0.1085972850678733,0.2161734484189757,1,False
11,3,The Situation,S11_The Situation __ Karina Smirnoff,20.0,0.1300528275254232,8,1,9,0.09049773755656108,0.22055056508198428,1,False
11,4,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.1018315505736124,3,7,10,0.12849162011173185,0.23032317068534425,1,False
11,4,Brandy,S11_Brandy __ Maksim Chmerkoskiy,24.0,0.0734143826040695,2,9,11,0.1340782122905028,0.20749259489457228,1,False
11,4,Bristol Palin,S11_Bristol Palin __ Mark Ballas,16.0,0.1238959316985554,8,2,10,0.0893854748603352,0.2132814065588906,1,False
11,4,Florence Henderson,S11_Florence Henderson __ Corky Ballas,17.5,0.1419316620102395,6,1,7,0.09776536312849161,0.2396970251387311,1,False
11,4,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,28.0,0.1160066933405961,1,4,5,0.1564245810055866,0.2724312743461827,1,False
11,4,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,17.0,0.1123126550000326,7,5,12,0.09497206703910614,0.20728472203913872,1,False
11,4,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,20.0,0.1116636421292944,4,6,10,0.11173184357541899,0.2233954857047134,1,False
11,4,Rick Fox,S11_Rick Fox __ Cheryl Burke,19.5,0.1005754530695764,5,8,13,0.10893854748603352,0.20951400055560992,1,False
11,4,The Situation,S11_The Situation __ Karina Smirnoff,14.0,0.1183680295740232,9,3,12,0.0782122905027933,0.1965803200768165,1,False
11,5,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.1212876108906461,5,5,10,0.12637362637362637,0.24766123726427247,1,False
11,5,Brandy,S11_Brandy __ Maksim Chmerkoskiy,27.0,0.0989645091895161,1,8,9,0.14835164835164835,0.24731615754116446,1,False
11,5,Bristol Palin,S11_Bristol Palin __ Mark Ballas,18.0,0.1524739593397101,8,2,10,0.0989010989010989,0.251375058240809,1,False
11,5,Florence Henderson,S11_Florence Henderson __ Corky Ballas,21.0,0.1216925308542128,6,4,10,0.11538461538461539,0.2370771462388282,1,False
11,5,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,25.0,0.1104362307216561,2,6,8,0.13736263736263737,0.24779886808429347,1,False
11,5,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,24.0,0.1612974970742264,3,1,4,0.13186813186813187,0.29316562894235826,1,False
11,5,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,20.0,0.1281852786711583,7,3,10,0.10989010989010989,0.2380753885612682,1,False
11,5,Rick Fox,S11_Rick Fox __ Cheryl Burke,24.0,0.1056623832588738,4,7,11,0.13186813186813187,0.23753051512700568,1,False
11,6,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,31.9998,0.1069000446010628,2,7,9,0.1545889285615942,0.261488973162657,1,False
11,6,Brandy,S11_Brandy __ Maksim Chmerkoskiy,35.9999,0.1526963766782502,1,3,4,0.17391314849856981,0.32660952517682,1,False
11,6,Bristol Palin,S11_Bristol Palin __ Mark Ballas,27.9998,0.1738681535431138,6,1,7,0.13526519171803963,0.30913334526115344,1,False
11,6,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,29.0,0.1384658591677798,5,5,10,0.14009709211577046,0.27856295128355024,1,False
11,6,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,21.9999,0.168783208966832,7,2,9,0.10628006954612891,0.2750632785129609,1,False
11,6,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,29.9999,0.1389563948693118,4,4,8,0.144927543233238,0.2838839381025498,1,False
11,6,Rick Fox,S11_Rick Fox __ Cheryl Burke,30.0,0.1203299621736492,3,6,9,0.1449280263266591,0.2652579885003083,1,False
11,7,Brandy,S11_Brandy __ Maksim Chmerkoskiy,36.5,0.1293787987914963,1,6,7,0.1750599520383693,0.3044387508298656,1,False
11,7,Bristol Palin,S11_Bristol Palin __ Mark Ballas,32.5,0.1795254448662141,6,2,8,0.15587529976019185,0.33540074462640596,1,False
11,7,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,36.5,0.1620085762516911,2,4,6,0.1750599520383693,0.3370685282900604,1,False
11,7,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,35.0,0.2202773408305145,3,1,4,0.16786570743405277,0.38814304826456725,1,False
11,7,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,33.5,0.1727901742320306,5,3,8,0.1606714628297362,0.3334616370617668,1,False
11,7,Rick Fox,S11_Rick Fox __ Cheryl Burke,34.5,0.1360196650280533,4,5,9,0.16546762589928057,0.30148729092733384,1,False
11,8,Brandy,S11_Brandy __ Maksim Chmerkoskiy,28.5,0.1829354846504807,1,5,6,0.21509433962264152,0.3980298242731222,1,False
11,8,Bristol Palin,S11_Bristol Palin __ Mark Ballas,23.5,0.2290795744865896,5,1,6,0.17735849056603772,0.40643806505262736,1,False
11,8,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,28.5,0.1829581520532052,2,4,6,0.21509433962264152,0.3980524916758467,1,False
11,8,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,24.0,0.2152169612776112,4,2,6,0.1811320754716981,0.3963490367493093,1,False
11,8,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,28.0,0.1898098275321131,3,3,6,0.21132075471698114,0.40113058224909426,1,False
11,9,Brandy,S11_Brandy __ Maksim Chmerkoskiy,28.5,0.2286555123540987,3,4,7,0.25,0.4786555123540987,1,False
11,9,Bristol Palin,S11_Bristol Palin __ Mark Ballas,26.5,0.2883590869789709,4,1,5,0.2324561403508772,0.5208152273298481,1,False
11,9,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,30.0,0.2426083730164889,1,2,3,0.2631578947368421,0.505766267753331,1,False
11,9,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,29.0,0.2403770276504414,2,3,5,0.2543859649122807,0.4947629925627221,1,False
12,3,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,23.0,0.0993813834336547,3,6,9,0.10747663551401869,0.2068580189476734,1,False
12,3,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,21.0,0.0737777896186644,5,9,14,0.09813084112149532,0.17190863074015972,1,False
12,3,Hines Ward,S12_Hines Ward __ Kym Johnson,25.0,0.1033251784732408,1,5,6,0.11682242990654206,0.22014760837978287,1,False
12,3,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,23.0,0.1099463333376269,4,3,7,0.10747663551401869,0.21742296885164558,1,False
12,3,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,21.0,0.0962300503924154,6,7,13,0.09813084112149532,0.19436089151391073,1,False
12,3,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,25.0,0.1098541756446098,2,4,6,0.11682242990654206,0.22667660555115185,1,False
12,3,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,21.0,0.0703847904790815,7,10,17,0.09813084112149532,0.1685156316005768,1,False
12,3,Romeo,S12_Romeo __ Chelsie Hightower,20.0,0.127725615874935,8,1,9,0.09345794392523364,0.22118355980016863,1,False
12,3,Sugar Ray Leonard,S12_Sugar Ray Leonard __ Anna Trebunskaya,20.0,0.1158898737162347,9,2,11,0.09345794392523364,0.20934781764146834,1,False
12,3,Wendy Williams,S12_Wendy Williams __ Tony Dovolani,15.0,0.0934848090295362,10,8,18,0.07009345794392523,0.16357826697346142,1,False
12,4,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,26.0,0.1275876475693948,1,3,4,0.1262135922330097,0.25380123980240454,1,False
12,4,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,23.0,0.1087871639626854,4,6,10,0.11165048543689321,0.2204376493995786,1,False
12,4,Hines Ward,S12_Hines Ward __ Kym Johnson,25.0,0.0955163220651869,2,8,10,0.12135922330097088,0.21687554536615777,1,False
12,4,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,18.0,0.128733027031041,9,2,11,0.08737864077669903,0.21611166780774005,1,False
12,4,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,22.0,0.1297196799489532,7,1,8,0.10679611650485436,0.23651579645380755,1,False
12,4,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,23.0,0.0924224941517598,5,9,14,0.11165048543689321,0.204072979588653,1,False
12,4,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,25.0,0.1118556975056829,3,4,7,0.12135922330097088,0.2332149208066538,1,False
12,4,Romeo,S12_Romeo __ Chelsie Hightower,23.0,0.1088096677082345,6,5,11,0.11165048543689321,0.2204601531451277,1,False
12,4,Sugar Ray Leonard,S12_Sugar Ray Leonard __ Anna Trebunskaya,21.0,0.096568300057061,8,7,15,0.10194174757281553,0.19851004762987653,1,False
12,5,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,26.0,0.1238564578594019,2,4,6,0.13402061855670103,0.2578770764161029,1,False
12,5,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,26.0,0.1315425261702177,3,3,6,0.13402061855670103,0.2655631447269187,1,False
12,5,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.1053594197048967,1,8,9,0.13917525773195877,0.24453467743685547,1,False
12,5,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,22.0,0.1340945784715773,6,2,8,0.1134020618556701,0.24749664032724739,1,False
12,5,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,23.0,0.1169066513950692,5,7,12,0.11855670103092783,0.23546335242599703,1,False
12,5,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,22.0,0.1192160355521112,7,6,13,0.1134020618556701,0.2326180974077813,1,False
12,5,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,22.0,0.1488829186048956,8,1,9,0.1134020618556701,0.2622849804605657,1,False
12,5,Romeo,S12_Romeo __ Chelsie Hightower,26.0,0.1201414122418299,4,5,9,0.13402061855670103,0.25416203079853095,1,False
12,6,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,28.0,0.1420293561175345,1,3,4,0.15555555555555556,0.2975849116730901,1,False
12,6,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,22.0,0.1515518665284217,7,2,9,0.12222222222222222,0.2737740887506439,1,False
12,6,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.1324462262079751,3,7,10,0.15,0.2824462262079751,1,False
12,6,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,25.0,0.1391651930138224,5,4,9,0.1388888888888889,0.2780540819027113,1,False
12,6,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,26.0,0.1331281504196794,4,6,10,0.14444444444444443,0.27757259486412383,1,False
12,6,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,24.0,0.1637330526328487,6,1,7,0.13333333333333333,0.29706638596618207,1,False
12,6,Romeo,S12_Romeo __ Chelsie Hightower,28.0,0.1379461550797181,2,5,7,0.15555555555555556,0.29350171063527364,1,False
12,7,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,32.0,0.1689068936823342,3,4,7,0.16976127320954906,0.3386681668918833,1,False
12,7,Hines Ward,S12_Hines Ward __ Kym Johnson,33.0,0.1802652655779577,1,1,2,0.17506631299734748,0.3553315785753052,1,False
12,7,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,30.5,0.1524051331176838,4,6,10,0.16180371352785147,0.3142088466455353,1,False
12,7,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,30.0,0.1704237813443086,5,3,8,0.15915119363395225,0.3295749749782608,1,False
12,7,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,33.0,0.1705248965896048,2,2,4,0.17506631299734748,0.3455912095869523,1,False
12,7,Romeo,S12_Romeo __ Chelsie Hightower,30.0,0.1574740296881109,6,5,11,0.15915119363395225,0.3166252233220631,1,False
12,8,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,27.5,0.2074678340749841,1,3,4,0.21153846153846154,0.4190062956134456,1,False
12,8,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.1810686681553485,2,4,6,0.2076923076923077,0.38876097584765623,1,False
12,8,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,26.5,0.22596797862172,3,1,4,0.20384615384615384,0.4298141324678738,1,False
12,8,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,23.0,0.2087126056788334,5,2,7,0.17692307692307693,0.38563568260191033,1,False
12,8,Romeo,S12_Romeo __ Chelsie Hightower,26.0,0.1767829134691138,4,5,9,0.2,0.3767829134691138,1,False
12,9,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,36.5,0.2429105267658792,1,3,4,0.31063829787234043,0.5535488246382196,1,False
12,9,Hines Ward,S12_Hines Ward __ Kym Johnson,30.0,0.2395334865064961,2,4,6,0.2553191489361702,0.49485263544266633,1,False
12,9,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,27.0,0.2559834894436503,3,2,5,0.2297872340425532,0.4857707234862035,1,False
12,9,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,24.0,0.2615724972839742,4,1,5,0.20425531914893616,0.4658278164329104,1,False
13,2,Carson Kressley,S13_Carson Kressley __ Anna Trebunskaya,18.0,0.1277368368305849,9,2,11,0.08071748878923767,0.20845432561982258,1,False
13,2,Chaz Bono,S13_Chaz Bono __ Lacey Schwimmer,17.0,0.1349054364561815,11,1,12,0.07623318385650224,0.21113862031268374,1,False
13,2,Chynna Phillips,S13_Chynna Phillips __ Tony Dovolani,21.0,0.0700119844165557,4,9,13,0.09417040358744394,0.16418238800399965,1,False
13,2,David Arquette,S13_David Arquette __ Kym Johnson,18.0,0.0874941838906619,10,7,17,0.08071748878923767,0.16821167267989956,1,False
13,2,Elisabetta Canalis,S13_Elisabetta Canalis __ Valentin Chmerkovskiy,21.0,0.0566216355422619,5,11,16,0.09417040358744394,0.15079203912970585,1,False
13,2,Hope Solo,S13_Hope Solo __ Maksim Chmerkoskiy,19.0,0.0922395209057288,8,4,12,0.08520179372197309,0.1774413146277019,1,False
13,2,J.R. Martinez,S13_J.R. Martinez __ Karina Smirnoff,22.0,0.0800581981634325,2,8,10,0.09865470852017937,0.17871290668361187,1,False
13,2,Kristin Cavallari,S13_Kristin Cavallari __ Mark Ballas,22.0,0.0610310859687896,3,10,13,0.09865470852017937,0.15968579448896897,1,False
13,2,Nancy Grace,S13_Nancy Grace __ Tristan MacManus,21.0,0.1072512292661249,6,3,9,0.09417040358744394,0.20142163285356884,1,False
13,2,Ricki Lake,S13_Ricki Lake __ Derek Hough,23.0,0.0904755063697366,1,6,7,0.1031390134529148,0.1936145198226514,1,False
13,2,Rob Kardashian,S13_Rob Kardashian __ Cheryl Burke,21.0,0.0921743821899412,7,5,12,0.09417040358744394,0.18634478577738514,1,False
13,3,Carson Kressley,S13_Carson Kressley __ Anna Trebunskaya,23.0,0.1032755170783809,8,6,14,0.0970464135021097,0.20032193058049058,1,False
13,3,Chaz Bono,S13_Chaz Bono __ Lacey Schwimmer,18.0,0.1071214264993743,10,4,14,0.0759493670886076,0.1830707935879819,1,False
13,3,Chynna Phillips,S13_Chynna Phillips __ Tony Dovolani,26.0,0.0643473139398562,2,10,12,0.10970464135021098,0.17405195529006717,1,False
13,3,David Arquette,S13_David Arquette __ Kym Johnson,24.0,0.1469459197551919,4,1,5,0.10126582278481013,0.248211742540002,1,False
13,3,Hope Solo,S13_Hope Solo __ Maksim Chmerkoskiy,24.0,0.1320523614118713,5,2,7,0.10126582278481013,0.23331818419668143,1,False
13,3,J.R. Martinez,S13_J.R. Martinez __ Karina Smirnoff,26.0,0.08176031751497,3,7,10,0.10970464135021098,0.19146495886518097,1,False
13,3,Kristin Cavallari,S13_Kristin Cavallari __ Mark Ballas,24.0,0.0680052432327602,6,9,15,0.10126582278481013,0.16927106601757033,1,False
13,3,Nancy Grace,S13_Nancy Grace __ Tristan MacManus,21.0,0.1143958188379601,9,3,12,0.08860759493670886,0.20300341377466896,1,False
13,3,Ricki Lake,S13_Ricki Lake __ Derek Hough,27.0,0.0762481348052258,1,8,9,0.11392405063291139,0.1901721854381372,1,False
13,3,Rob Kardashian,S13_Rob Kardashian __ Cheryl Burke,24.0,0.105847946924409,7,5,12,0.10126582278481013,0.20711376970921913,1,False
13,4,Carson Kressley,S13_Carson Kressley __ Anna Trebunskaya,20.0,0.104419090024803,9,6,15,0.09569377990430622,0.2001128699291092,1,False
13,4,Chaz Bono,S13_Chaz Bono __ Lacey Schwimmer,21.0,0.1274810612152422,6,3,9,0.10047846889952153,0.22795953011476372,1,False
13,4,Chynna Phillips,S13_Chynna Phillips __ Tony Dovolani,21.0,0.0893602212876488,7,8,15,0.10047846889952153,0.1898386901871703,1,False
13,4,David Arquette,S13_David Arquette __ Kym Johnson,23.0,0.122126354024368,5,4,9,0.11004784688995216,0.23217420091432017,1,False
13,4,Hope Solo,S13_Hope Solo __ Maksim Chmerkoskiy,24.0,0.0965892363100193,3,7,10,0.11483253588516747,0.21142177219518676,1,False
13,4,J.R. Martinez,S13_J.R. Martinez __ Karina Smirnoff,26.0,0.1432097059916977,2,1,3,0.12440191387559808,0.26761161986729576,1,False
13,4,Nancy Grace,S13_Nancy Grace __ Tristan MacManus,21.0,0.1359022783756584,8,2,10,0.10047846889952153,0.23638074727517994,1,False
13,4,Ricki Lake,S13_Ricki Lake __ Derek Hough,29.0,0.0761175368157267,1,9,10,0.13875598086124402,0.21487351767697072,1,False
13,4,Rob Kardashian,S13_Rob Kardashian __ Cheryl Burke,24.0,0.1047945159548355,4,5,9,0.11483253588516747,0.21962705184000297,1,False
13,5,Carson Kressley,S13_Carson Kressley __ Anna Trebunskaya,19.0,0.121748534566803,8,5,13,0.10106382978723404,0.22281236435403703,1,False
13,5,Chaz Bono,S13_Chaz Bono __ Lacey Schwimmer,21.0,0.1487720107571102,7,2,9,0.11170212765957446,0.26047413841668465,1,False
13,5,David Arquette,S13_David Arquette __ Kym Johnson,25.0,0.1421254817346846,2,3,5,0.13297872340425532,0.2751042051389399,1,False
