season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
23,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
23,2,13,Percent,S23_Jake T. Austin,0.11027790030877813,1.0,0.05319758060422482,1.0,0.017357228918276096,500,4534,ok,smoothed_from_prev
23,3,12,Percent,S23_Rick Perry,0.13954786491766677,1.0,0.057878964340955935,1.0,9.223621545215166e-05,500,3583,ok,smoothed_from_prev
23,4,11,Percent,S23_Babyface;S23_Vanilla Ice,0.03415767181308922,1.0,0.058593438060032005,1.0,0.0113258623403526,500,14638,ok,smoothed_from_prev
23,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
23,6,9,Percent,S23_Amber Rose,0.19801980198019803,1.0,0.06574086985420374,1.0,0.013517098548585127,500,2525,ok,smoothed_from_prev
23,7,8,Percent,S23_Maureen McCormick,0.12391573729863693,1.0,0.058611475466269713,1.0,0.007886456084584215,500,4035,ok,smoothed_from_prev
23,8,7,Percent,S23_Ryan Lochte,0.1435544071202986,1.0,0.07557227618994458,1.0,0.0015802362722901475,500,3483,ok,smoothed_from_prev
23,9,6,Percent,S23_Marilu Henner,0.09349289454001496,1.0,0.07278787569449924,1.0,0.00018477333568500676,500,5348,ok,smoothed_from_prev
23,10,5,Percent,S23_Terra Jole,0.11831519167061051,1.0,0.07594492533508534,1.0,0.017428460500180987,500,4226,ok,smoothed_from_prev
24,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
24,2,12,Percent,S24_Chris Kattan,0.20652622883106153,1.0,0.06102606073752043,1.0,0.010114980716379784,500,2421,ok,smoothed_from_prev
24,3,11,Percent,S24_Charo,0.15842839036755388,1.0,0.05956513344186616,1.0,0.009054796687415101,500,3156,ok,smoothed_from_prev
24,4,10,Percent,S24_Mr. T,0.12303149606299213,1.0,0.0657715840766131,1.0,0.013088468798059194,500,4064,ok,smoothed_from_prev
24,5,9,Percent,S24_Erika Jayne,0.08722958827634333,1.0,0.06238907138609484,1.0,0.0013461212644820253,500,5732,ok,smoothed_from_prev
24,6,8,Percent,S24_Heather Morris,0.08378016085790885,1.0,0.06698958798005067,1.0,0.004071965529494376,500,5968,ok,smoothed_from_prev
24,7,7,Percent,S24_Nancy Kerrigan;S24_Nick Viall,0.04801690194948622,1.0,0.07739025320934992,1.0,0.007028447655987979,500,10413,ok,smoothed_from_prev
24,8,5,Percent,S24_Bonner Bolton,0.2733734281027884,1.0,0.0956959679954354,1.0,0.004413893150546744,500,1829,ok,smoothed_from_prev
24,9,4,Percent,S24_Simone Biles,0.182882223847842,1.0,0.07971287392970428,1.0,0.006868314476766557,500,2734,ok,smoothed_from_prev
25,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
25,2,13,Percent,S25_Barbara Corcoran;S25_Debbie Gibson,0.028926815157651144,1.0,0.05268685154291429,1.0,0.0017604040441389912,500,17285,ok,smoothed_from_prev
25,3,11,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
25,4,11,Percent,S25_Derek Fisher,0.1262945188178833,1.0,0.06143386070393747,1.0,0.014423329709916777,500,3959,ok,smoothed_from_prev
25,5,10,Percent,S25_Sasha Pieterse,0.13041210224308816,1.0,0.05968110605295546,1.0,0.005761710122885233,500,3834,ok,smoothed_from_prev
25,6,9,Percent,S25_Nick Lachey,0.2347417840375587,1.0,0.07318432149388984,1.0,0.01865248100843847,500,2130,ok,smoothed_from_prev
25,7,8,Percent,S25_Nikki Bella;S25_Vanessa Lachey,0.052999788000847994,1.0,0.06900384530969494,1.0,0.006167706171544496,500,9434,ok,smoothed_from_prev
25,8,6,Percent,S25_Terrell Owens,0.1414827391058291,1.0,0.07948255193146375,1.0,0.003029944687560182,500,3534,ok,smoothed_from_prev
25,9,5,Percent,S25_Victoria Arlen,0.14425851125216388,1.0,0.07887096386821824,1.0,0.008326456729264908,500,3466,ok,smoothed_from_prev
26,1,10,Percent,S26_Jamie Anderson;S26_Johnny Damon,0.053174518770605125,1.0,0.05561298976494142,1.0,0.007994784698552304,500,9403,ok,initial
26,2,8,Percent,S26_Arike Ogunbowale;S26_Kareem Abdul-Jabbar,0.026149259975942682,1.0,0.06432450869470685,1.0,0.0026376699338039322,500,19121,ok,smoothed_from_prev
26,3,6,Percent,S26_Chris Mazdzer;S26_Jennie Finch Daigle;S26_Mirai Nagasu,0.09752291788570314,1.0,0.08644900683475165,1.0,0.0053555377333442955,500,5127,ok,smoothed_from_prev
27,1,13,Percent,S27_Nikki Glaser,0.12367054167697254,1.0,0.040031328732841764,1.0,0.0029899444903429273,500,4043,ok,initial
27,2,12,Percent,S27_Danelle Umstead,0.1994415636218588,1.0,0.06164419378399194,1.0,0.0083907153643841,500,2507,ok,smoothed_from_prev
27,3,11,Percent,S27_Nancy McKeon,0.1415227851684121,1.0,0.06287315852214548,1.0,0.0192417629026701,500,3533,ok,smoothed_from_prev
27,4,10,Percent,S27_Tinashe,0.05884429798752501,1.0,0.0551398079286512,1.0,0.012744785735126662,500,8497,ok,smoothed_from_prev
27,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
27,6,9,Percent,S27_Mary Lou Retton,0.18129079042784627,1.0,0.06863906681624207,1.0,0.012730262463122893,500,2758,ok,smoothed_from_prev
27,7,8,Percent,S27_DeMarcus Ware;S27_John Schneider,0.021493358552207367,1.0,0.06135558656821066,1.0,0.0033471655648527054,500,23263,ok,smoothed_from_prev
27,8,6,Percent,S27_Joe Amabile;S27_Juan Pablo Di Pace,0.03946018467366427,1.0,0.07195532613658856,1.0,0.00036562198361661524,500,12671,ok,smoothed_from_prev
28,1,12,Rank,,1.0,1.0,,1.0,,500,500,ok,initial
28,2,12,Rank,S28_Mary Wilson;S28_Ray Lewis,0.10264832683227264,1.0,8.5,1.0,0.5,500,4871,ok,smoothed_from_prev
28,3,10,Rank,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
28,4,10,Rank,S28_Lamar Odom,0.24801587301587302,1.0,8.5,1.0,2.0,500,2016,ok,smoothed_from_prev
28,5,9,Rank,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
28,6,9,Rank,S28_Sailor Brinkley-Cook,8e-05,1.0,0.5,1.0,0.0,8,100000,fallback_reduce_accept,smoothed_from_prev
28,7,8,Rank,S28_Karamo Brown,0.053757660466616494,1.0,4.0,1.0,2.0,500,9301,ok,smoothed_from_prev
28,8,7,Rank,S28_Kate Flannery,0.15042117930204574,1.0,3.0,1.0,1.0,500,3324,ok,smoothed_from_prev
28,9,6,Rank,S28_Sean Spicer,0.07975753708725475,0.0,1.0,1.0,0.0,500,6269,ok,smoothed_from_prev
28,10,5,Rank,S28_James Van Der Beek,0.946969696969697,1.0,4.5,1.0,4.5,500,528,ok,smoothed_from_prev
29,1,15,Rank,,1.0,1.0,,1.0,,500,500,ok,initial
29,2,15,Rank,S29_Charles Oakley,0.27824151363383415,1.0,7.0,1.0,3.0,500,1797,ok,smoothed_from_prev
29,3,14,Rank,S29_Carole Baskin,0.31705770450221943,1.0,7.5,1.0,3.0,500,1577,ok,smoothed_from_prev
29,4,13,Rank,S29_Anne Heche,0.189465706707086,1.0,7.0,1.0,2.0,500,2639,ok,smoothed_from_prev
29,5,12,Rank,S29_Jesse Metcalfe,0.25,1.0,6.5,1.0,2.5,500,2000,ok,smoothed_from_prev
29,6,11,Rank,S29_Veron Davis,0.33489618218352313,1.0,8.0,1.0,0.0,500,1493,ok,smoothed_from_prev
29,7,10,Rank,S29_Jeannie Mai;S29_Monica Aldama,0.14965579167913798,1.0,5.0,1.0,0.0,500,3341,ok,smoothed_from_prev
29,8,8,Rank,S29_Chrishell Stause,0.11281588447653429,1.0,4.0,1.0,0.5,500,4432,ok,smoothed_from_prev
29,9,7,Rank,S29_AJ McLean,0.3427004797806717,1.0,3.5,1.0,0.5,500,1459,ok,smoothed_from_prev
29,10,6,Rank,S29_Johnny Weir;S29_Skai Jackson,0.21367521367521367,1.0,1.5,1.0,0.0,500,2340,ok,smoothed_from_prev
30,1,15,Rank,,1.0,1.0,,1.0,,500,500,ok,initial
30,2,15,Rank,S30_Martin Kove,0.32722513089005234,1.0,9.0,1.0,6.0,500,1528,ok,smoothed_from_prev
30,3,14,Rank,S30_Christine Chiu,0.019205654144580163,1.0,3.5,1.0,1.0,500,26034,ok,smoothed_from_prev
30,4,13,Rank,S30_Brian Austin Green;S30_Matt James,0.09216589861751152,1.0,10.5,1.0,0.5,500,5425,ok,smoothed_from_prev
30,5,11,Rank,S30_Melanie C,0.035141973573235875,1.0,3.0,1.0,0.0,500,14228,ok,smoothed_from_prev
30,6,10,Rank,S30_Kenya Moore,0.3367003367003367,1.0,6.5,1.0,5.5,500,1485,ok,smoothed_from_prev
30,7,9,Rank,"S30_Mike ""The Miz"" Mizanin",0.25786487880350695,1.0,4.0,1.0,0.0,500,1939,ok,smoothed_from_prev
30,8,8,Rank,S30_Jimmie Allen;S30_Olivia Jade,0.37425149700598803,1.0,2.0,1.0,1.0,500,1336,ok,smoothed_from_prev
30,9,6,Rank,S30_Melora Hardin;S30_Suni Lee,0.24425989252564728,1.0,2.0,1.0,0.5,500,2047,ok,smoothed_from_prev
31,1,16,Rank,S31_Jason Lewis,0.21514629948364888,1.0,9.0,1.0,7.0,500,2324,ok,initial
31,2,15,Rank,S31_Teresa Giudice,0.24875621890547264,1.0,8.5,1.0,3.0,500,2010,ok,smoothed_from_prev
31,3,14,Rank,S31_Cheryl Ladd,0.19238168526356292,1.0,9.0,1.0,2.0,500,2599,ok,smoothed_from_prev
31,4,13,Rank,S31_Sam Champion,0.2554931016862545,1.0,8.5,1.0,1.5,500,1957,ok,smoothed_from_prev
31,5,12,Rank,S31_Joseph Baena;S31_Selma Blair,0.00112,1.0,2.0,1.0,0.0,56,50000,ok,smoothed_from_prev
31,6,10,Rank,S31_Jessie James Decker,0.30284675953967294,1.0,5.5,1.0,0.5,500,1651,ok,smoothed_from_prev
31,7,9,Rank,S31_Jordin Sparks,0.23741690408357075,1.0,3.0,1.0,0.0,500,2106,ok,smoothed_from_prev
31,8,8,Rank,S31_Heidi D'Amelio;S31_Vinny Guadagnino,0.20990764063811923,1.0,1.5,1.0,0.5,500,2382,ok,smoothed_from_prev
31,9,6,Rank,S31_Daniel Durant;S31_Trevor Donovan,0.0237034227742486,1.0,0.5,1.0,0.5,500,21094,ok,smoothed_from_prev
32,1,14,Rank,S32_Matt Walsh,0.2440214738897023,1.0,7.0,1.0,1.0,500,2049,ok,initial
32,2,13,Rank,S32_Jamie Lynn Spears,0.08054123711340207,1.0,5.0,1.0,0.0,500,6208,ok,smoothed_from_prev
32,3,12,Rank,S32_Tyson Beckford,0.3866976024748647,1.0,9.0,1.0,0.5,500,1293,ok,smoothed_from_prev
32,4,11,Rank,S32_Adrian Peterson,0.0341646737273659,1.0,4.5,1.0,1.5,500,14635,ok,smoothed_from_prev
32,5,10,Rank,S32_Mira Sorvino,0.34746351633078526,1.0,4.0,1.0,1.5,500,1439,ok,smoothed_from_prev
32,6,9,Rank,S32_Mauricio Umansky,0.07220216606498195,1.0,4.0,1.0,0.0,500,6925,ok,smoothed_from_prev
32,7,8,Rank,S32_Lele Pons,0.03364284753061499,1.0,1.0,1.0,0.5,500,14862,ok,smoothed_from_prev
32,8,7,Rank,S32_Barry Williams,0.06507874528179097,1.0,1.0,1.0,1.0,500,7683,ok,smoothed_from_prev
32,9,6,Rank,S32_Harry Jowsey,0.1498800959232614,1.0,0.0,1.0,0.0,500,3336,ok,smoothed_from_prev
32,10,5,Rank,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
33,1,13,Rank,,1.0,1.0,,1.0,,500,500,ok,initial
33,2,13,Rank,S33_Anna Delvey;S33_Tori Spelling,0.04398697985396323,1.0,8.0,1.0,0.0,500,11367,ok,smoothed_from_prev
33,3,11,Rank,S33_Eric Roberts;S33_Reginald VelJohnson,0.0819000819000819,1.0,9.0,1.0,2.0,500,6105,ok,smoothed_from_prev
33,4,9,Rank,S33_Brooks Nader,0.11775788977861516,1.0,2.0,1.0,1.0,500,4246,ok,smoothed_from_prev
33,5,8,Rank,S33_Phaedra Parks,0.24764735017335315,1.0,5.0,1.0,1.5,500,2019,ok,smoothed_from_prev
33,6,7,Rank,S33_Jenn Tran,0.0445275625612254,1.0,1.0,1.0,1.0,500,11229,ok,smoothed_from_prev
33,7,6,Rank,S33_Dwight Howard,0.4694835680751174,1.0,2.0,1.0,0.0,500,1065,ok,smoothed_from_prev
33,8,5,Rank,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
34,1,14,Rank,,1.0,1.0,,1.0,,500,500,ok,initial
34,2,14,Rank,S34_Baron Davis;S34_Corey Feldman,0.10504201680672269,1.0,7.0,1.0,1.0,500,4760,ok,smoothed_from_prev
34,3,12,Rank,S34_Lauren Jauregui,0.38461538461538464,1.0,7.5,1.0,4.0,500,1300,ok,smoothed_from_prev
34,4,11,Rank,S34_Hilaria Baldwin,0.04117598616486865,1.0,4.0,1.0,1.5,500,12143,ok,smoothed_from_prev
34,5,10,Rank,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
34,6,10,Rank,S34_Scott Hoying,0.19319938176197837,1.0,6.0,1.0,0.0,500,2588,ok,smoothed_from_prev
34,7,9,Rank,S34_Jen Affleck,0.2281021897810219,1.0,4.0,1.0,0.0,500,2192,ok,smoothed_from_prev
34,8,8,Rank,S34_Danielle Fishel,0.28735632183908044,1.0,5.0,1.0,0.5,500,1740,ok,smoothed_from_prev
34,9,7,Rank,S34_Andy Richter,0.1254390366281987,1.0,2.0,1.0,1.0,500,3986,ok,smoothed_from_prev
34,10,6,Rank,S34_Whitney Leavitt,0.12112403100775193,1.0,1.0,1.0,0.0,500,4128,ok,smoothed_from_prev
