season,week,celebrity_name,pair_id,J_score,fan_share,judge_rank,fan_rank,rank_total,judge_pct,combined_pct,elim_count,elim_flag
9,5,Michael Irvin,S9_Michael Irvin __ Anna Demidova,21.0,0.1359614901000063,10,1,11,0.08677685950413223,0.22273834960413852,1,False
9,5,Mya,S9_Mya __ Dmitry Chaplin,27.0,0.0846578468634885,2,9,11,0.1115702479338843,0.1962280947973728,1,False
9,5,Natalie Coughlin,S9_Natalie Coughlin __ Alec Mazo,22.0,0.0395440893858901,9,10,19,0.09090909090909091,0.130453180294981,1,False
9,6,Aaron Carter,S9_Aaron Carter __ Karina Smirnoff,32.9998,0.1145344183140142,3,6,9,0.12692274704027823,0.24145716535429243,1,False
9,6,Donny Osmond,S9_Donny Osmond __ Kym Johnson,30.9999,0.1177915493488023,5,5,10,0.1192307973373754,0.23702234668617772,1,False
9,6,Joanna Krupa,S9_Joanna Krupa __ Derek Hough,35.9999,0.1186486742062864,1,4,5,0.13846163313642237,0.2571103073427088,1,False
9,6,Kelly Osbourne,S9_Kelly Osbourne __ Louis van Amstel,24.9998,0.1347090378999756,6,2,8,0.09615340976180302,0.2308624476617786,1,False
9,6,Louie Vito,S9_Louie Vito __ Chelsie Hightower,24.0,0.0664316336197355,7,8,15,0.09230801183542559,0.1587396454551611,1,False
9,6,Mark Dacascos,S9_Mark Dacascos __ Lacey Schwimmer,32.0,0.12295177715972,4,3,7,0.12307734911390078,0.24602912627362078,1,False
9,6,Melissa Joan Hart,S9_Melissa Joan Hart __ Mark Ballas,23.9999,0.0642010952464924,8,9,17,0.09230762721870961,0.156508722465202,1,False
9,6,Michael Irvin,S9_Michael Irvin __ Anna Demidova,21.9998,0.1587310882809514,9,1,10,0.08461490828237482,0.24334599656332623,1,False
9,6,Mya,S9_Mya __ Dmitry Chaplin,33.0,0.1020007259240221,2,7,9,0.12692351627371018,0.22892424219773228,1,False
9,7,Aaron Carter,S9_Aaron Carter __ Karina Smirnoff,26.5,0.1573112994747444,2,3,5,0.150997150997151,0.30830845047189537,2,False
9,7,Donny Osmond,S9_Donny Osmond __ Kym Johnson,26.0,0.1623521028897775,3,2,5,0.14814814814814814,0.31050025103792567,2,False
9,7,Joanna Krupa,S9_Joanna Krupa __ Derek Hough,27.5,0.1550599273369619,1,5,6,0.15669515669515668,0.3117550840321186,2,False
9,7,Kelly Osbourne,S9_Kelly Osbourne __ Louis van Amstel,26.0,0.1725668654667968,4,1,5,0.14814814814814814,0.3207150136149449,2,False
9,7,Mark Dacascos,S9_Mark Dacascos __ Lacey Schwimmer,21.5,0.0975943406362606,7,7,14,0.1225071225071225,0.2201014631433831,2,False
9,7,Michael Irvin,S9_Michael Irvin __ Anna Demidova,23.5,0.0986445364219359,6,6,12,0.1339031339031339,0.2325476703250698,2,False
9,7,Mya,S9_Mya __ Dmitry Chaplin,24.5,0.156470927773523,5,4,9,0.1396011396011396,0.29607206737466263,2,False
9,8,Aaron Carter,S9_Aaron Carter __ Karina Smirnoff,25.0,0.1279236467774442,4,5,9,0.19083969465648856,0.31876334143393276,2,False
9,8,Donny Osmond,S9_Donny Osmond __ Kym Johnson,25.0,0.2210299659917549,5,2,7,0.19083969465648856,0.4118696606482435,2,False
9,8,Joanna Krupa,S9_Joanna Krupa __ Derek Hough,26.0,0.2145088992768351,2,3,5,0.1984732824427481,0.41298218171958323,2,False
9,8,Kelly Osbourne,S9_Kelly Osbourne __ Louis van Amstel,25.5,0.2305600914959397,3,1,4,0.1946564885496183,0.425216580045558,2,False
9,8,Mya,S9_Mya __ Dmitry Chaplin,29.5,0.205977396458026,1,4,5,0.22519083969465647,0.4311682361526825,2,False
9,9,Donny Osmond,S9_Donny Osmond __ Kym Johnson,24.666600000000003,0.2862894967431335,4,2,6,0.23125016992245911,0.5175396666655926,1,False
9,9,Joanna Krupa,S9_Joanna Krupa __ Derek Hough,27.0,0.1696889655439302,2,4,6,0.2531258701201785,0.4228148356641087,1,False
9,9,Kelly Osbourne,S9_Kelly Osbourne __ Louis van Amstel,25.9998,0.2885331062196074,3,1,4,0.2437489628870599,0.5322820691066673,1,False
9,9,Mya,S9_Mya __ Dmitry Chaplin,28.9999,0.2554884314933291,1,3,4,0.27187499707030244,0.5273634285636315,1,False
10,3,Aiden Turner,S10_Aiden Turner __ Edyta Sliwinska,20.0,0.1060581723098499,7,3,10,0.09852216748768473,0.20458033979753465,1,False
10,3,Buzz Aldrin,S10_Buzz Aldrin __ Ashly DelGrosso,13.0,0.0621200653276385,10,10,20,0.06403940886699508,0.12615947419463358,1,False
10,3,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,20.0,0.1109328839279696,8,2,10,0.09852216748768473,0.20945505141565435,1,False
10,3,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,23.0,0.0992008526976249,2,7,9,0.11330049261083744,0.21250134530846232,1,False
10,3,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,26.0,0.1006016352459717,1,5,6,0.12807881773399016,0.22868045297996187,1,False
10,3,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,21.0,0.103252161412825,4,4,8,0.10344827586206896,0.20670043727489396,1,False
10,3,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,15.0,0.1205238510520523,9,1,10,0.07389162561576355,0.19441547666781583,1,False
10,3,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,23.0,0.0985031805422242,3,9,12,0.11330049261083744,0.21180367315306164,1,False
10,3,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,21.0,0.1001956395173397,5,6,11,0.10344827586206896,0.20364391537940868,1,False
10,3,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,21.0,0.0986115579665038,6,8,14,0.10344827586206896,0.20205983382857276,1,False
10,4,Aiden Turner,S10_Aiden Turner __ Edyta Sliwinska,16.5,0.0592032610895002,8,9,17,0.0889487870619946,0.1481520481514948,1,False
10,4,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,22.0,0.1220772586628968,4,3,7,0.11859838274932614,0.24067564141222295,1,False
10,4,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,19.5,0.1149453326346023,5,5,10,0.10512129380053908,0.22006662643514138,1,False
10,4,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,26.0,0.1091469152625435,1,7,8,0.14016172506738545,0.24930864032992894,1,False
10,4,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,19.0,0.1225379777471274,6,2,8,0.10242587601078167,0.22496385375790906,1,False
10,4,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,16.0,0.1397230236993513,9,1,10,0.0862533692722372,0.2259763929715885,1,False
10,4,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,25.0,0.102844589176258,2,8,10,0.1347708894878706,0.2376154786641286,1,False
10,4,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,18.0,0.1196848520975282,7,4,11,0.09703504043126684,0.21671989252879503,1,False
10,4,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,23.5,0.109836789630192,3,6,9,0.12668463611859837,0.23652142574879037,1,False
10,5,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,18.0,0.1429044449521996,6,2,8,0.10404624277456648,0.24695068772676607,1,False
10,5,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,22.0,0.1295247958696238,4,5,9,0.12716763005780346,0.25669242592742725,1,False
10,5,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.1230493911629163,2,6,8,0.15606936416184972,0.27911875532476604,1,False
10,5,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,23.0,0.1335403171297017,3,3,6,0.1329479768786127,0.2664882940083144,1,False
10,5,Kate Gosselin,S10_Kate Gosselin __ Tony Dovolani,15.0,0.0838557664439845,8,8,16,0.08670520231213873,0.17056096875612323,1,False
10,5,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.0,0.1138218176070429,1,7,8,0.1676300578034682,0.2814518754105111,1,False
10,5,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,18.0,0.1430361516455758,7,1,8,0.10404624277456648,0.24708239442014227,1,False
10,5,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,21.0,0.130267315188955,5,4,9,0.12138728323699421,0.2516545984259492,1,False
10,6,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,30.9999,0.1627834318071363,3,2,5,0.14832537716633504,0.3111088089734714,1,False
10,6,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,34.0,0.1468639342584071,2,5,7,0.16267997069846646,0.30954390495687356,1,False
10,6,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.151965499668564,5,4,9,0.12918703555466454,0.2811525352232286,1,False
10,6,Jake Pavelka,S10_Jake Pavelka __ Chelsie Hightower,24.9999,0.0872993133726333,7,7,14,0.11961714704307623,0.20691646041570955,1,False
10,6,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,35.9999,0.1290679578204804,1,6,7,0.17224890226905065,0.30131686008953107,1,False
10,6,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,25.9998,0.1686752939673026,6,1,7,0.12440137359311731,0.29307666756041995,1,False
10,6,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,29.9998,0.1533445691054757,4,3,7,0.14354019367528983,0.29688476278076553,1,False
10,7,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,26.0,0.1934600077432524,3,2,5,0.16720257234726688,0.36066258009051927,1,False
10,7,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,25.5,0.175919817203364,4,4,8,0.1639871382636656,0.3399069554670296,1,False
10,7,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,27.0,0.1798360202376978,1,3,4,0.17363344051446947,0.35346946075216723,1,False
10,7,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,27.0,0.1595931374375088,2,5,7,0.17363344051446947,0.3332265779519783,1,False
10,7,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,24.5,0.1946854407129329,6,1,7,0.15755627009646303,0.3522417108093959,1,False
10,7,Pamela Anderson,S10_Pamela Anderson __ Damian Whitewood,25.5,0.0965055766652438,5,6,11,0.1639871382636656,0.2604927149289094,1,False
10,8,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,22.5,0.2377858706556471,4,1,5,0.17786561264822134,0.4156514833038685,1,False
10,8,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,26.5,0.2080415677138049,2,3,5,0.20948616600790515,0.41752773372171004,1,False
10,8,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,26.5,0.2132541067969501,3,2,5,0.20948616600790515,0.42274027280485527,1,False
10,8,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.5,0.1932004794104109,1,4,5,0.233201581027668,0.42640206043807893,1,False
10,8,Niecy Nash,S10_Niecy Nash __ Louis van Amstel,21.5,0.1477179754231868,5,5,10,0.16996047430830039,0.3176784497314872,1,False
10,9,Chad Ochocinco,S10_Chad Ochocinco __ Cheryl Burke,26.0,0.1944000228273261,4,4,8,0.23008849557522124,0.4244885184025473,1,False
10,9,Erin Andrews,S10_Erin Andrews __ Maksim Chmerkoskiy,28.0,0.2768704775104491,3,1,4,0.24778761061946902,0.5246580881299181,1,False
10,9,Evan Lysacek,S10_Evan Lysacek __ Anna Trebunskaya,29.5,0.2722960377834406,1,2,3,0.2610619469026549,0.5333579846860954,1,False
10,9,Nicole Scherzinger,S10_Nicole Scherzinger __ Derek Hough,29.5,0.2564334618787844,2,3,5,0.2610619469026549,0.5174954087814393,1,False
11,2,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.0938008115547472,2,5,7,0.10407239819004525,0.19787320974479244,1,False
11,2,Brandy,S11_Brandy __ Maksim Chmerkoskiy,21.0,0.0926005213677574,5,6,11,0.09502262443438914,0.18762314580214653,1,False
11,2,Bristol Palin,S11_Bristol Palin __ Mark Ballas,22.0,0.0956317027458878,3,4,7,0.09954751131221719,0.19517921405810498,1,False
11,2,Florence Henderson,S11_Florence Henderson __ Corky Ballas,19.0,0.0962361619972756,8,3,11,0.08597285067873303,0.18220901267600864,1,False
11,2,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,24.0,0.0864720693644576,1,10,11,0.1085972850678733,0.19506935443233092,1,False
11,2,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,21.0,0.0912274037291514,6,7,13,0.09502262443438914,0.18625002816354053,1,False
11,2,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,22.0,0.0906058776187583,4,9,13,0.09954751131221719,0.1901533889309755,1,False
11,2,Margaret Cho,S11_Margaret Cho __ Louis van Amstel,18.0,0.1012564469648544,9,2,11,0.08144796380090498,0.18270441076575938,1,False
11,2,Michael Bolton,S11_Michael Bolton __ Chelsie Hightower,12.0,0.0532183932182747,11,11,22,0.05429864253393665,0.10751703575221136,1,False
11,2,Rick Fox,S11_Rick Fox __ Cheryl Burke,21.0,0.0908913167157118,7,8,15,0.09502262443438914,0.18591394115010093,1,False
11,2,The Situation,S11_The Situation __ Karina Smirnoff,18.0,0.1080592947231238,10,1,11,0.08144796380090498,0.18950725852402878,1,False
11,3,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,26.0,0.1033648149615221,1,4,5,0.11764705882352941,0.2210118737850515,1,False
11,3,Brandy,S11_Brandy __ Maksim Chmerkoskiy,24.0,0.099566442618911,2,7,9,0.1085972850678733,0.20816372768678432,1,False
11,3,Bristol Palin,S11_Bristol Palin __ Mark Ballas,19.0,0.113185408982231,9,3,12,0.08597285067873303,0.19915825966096404,1,False
11,3,Florence Henderson,S11_Florence Henderson __ Corky Ballas,20.0,0.1144588650385332,7,2,9,0.09049773755656108,0.2049566025950943,1,False
11,3,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,24.0,0.095867654999989,3,9,12,0.1085972850678733,0.2044649400678623,1,False
11,3,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,23.0,0.1017086901219238,5,6,11,0.10407239819004525,0.20578108831196906,1,False
11,3,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,23.0,0.1024496270790599,6,5,11,0.10407239819004525,0.20652202526910515,1,False
11,3,Margaret Cho,S11_Margaret Cho __ Louis van Amstel,18.0,0.0506372359083435,10,10,20,0.08144796380090498,0.13208519970924848,1,False
11,3,Rick Fox,S11_Rick Fox __ Cheryl Burke,24.0,0.0978019658223326,4,8,12,0.1085972850678733,0.2063992508902059,1,False
11,3,The Situation,S11_The Situation __ Karina Smirnoff,20.0,0.1209592944671536,8,1,9,0.09049773755656108,0.21145703202371469,1,False
11,4,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.1129726329862352,3,5,8,0.12849162011173185,0.24146425309796704,1,False
11,4,Brandy,S11_Brandy __ Maksim Chmerkoskiy,24.0,0.1057310860371141,2,7,9,0.1340782122905028,0.23980929832761688,1,False
11,4,Bristol Palin,S11_Bristol Palin __ Mark Ballas,16.0,0.1324013684060194,8,1,9,0.0893854748603352,0.22178684326635462,1,False
11,4,Florence Henderson,S11_Florence Henderson __ Corky Ballas,17.5,0.1288401325983933,6,2,8,0.09776536312849161,0.22660549572688493,1,False
11,4,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,28.0,0.1045439702896001,1,8,9,0.1564245810055866,0.2609685512951867,1,False
11,4,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,17.0,0.1203315767255495,7,3,10,0.09497206703910614,0.21530364376465566,1,False
11,4,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,20.0,0.1156583456116548,4,4,8,0.11173184357541899,0.2273901891870738,1,False
11,4,Rick Fox,S11_Rick Fox __ Cheryl Burke,19.5,0.1094816499427054,5,6,11,0.10893854748603352,0.21842019742873892,1,False
11,4,The Situation,S11_The Situation __ Karina Smirnoff,14.0,0.0700392374027278,9,9,18,0.0782122905027933,0.1482515279055211,1,False
11,5,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,23.0,0.1304893959079511,5,4,9,0.12637362637362637,0.2568630222815775,1,False
11,5,Brandy,S11_Brandy __ Maksim Chmerkoskiy,27.0,0.121703435738651,1,6,7,0.14835164835164835,0.2700550840902993,1,False
11,5,Bristol Palin,S11_Bristol Palin __ Mark Ballas,18.0,0.1585834591100195,8,1,9,0.0989010989010989,0.2574845580111184,1,False
11,5,Florence Henderson,S11_Florence Henderson __ Corky Ballas,21.0,0.0655802992801131,6,8,14,0.11538461538461539,0.18096491466472847,1,False
11,5,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,25.0,0.118255124415653,2,7,9,0.13736263736263737,0.2556177617782904,1,False
11,5,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,24.0,0.1375158974056315,3,3,6,0.13186813186813187,0.26938402927376337,1,False
11,5,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,20.0,0.14182297440621,7,2,9,0.10989010989010989,0.2517130842963199,1,False
11,5,Rick Fox,S11_Rick Fox __ Cheryl Burke,24.0,0.1260494137357709,4,5,9,0.13186813186813187,0.2579175456039028,1,False
11,6,Audrina Patridge,S11_Audrina Patridge __ Tony Dovolani,31.9998,0.0652044957748682,2,7,9,0.1545889285615942,0.2197934243364624,1,False
11,6,Brandy,S11_Brandy __ Maksim Chmerkoskiy,35.9999,0.1322000475641917,1,6,7,0.17391314849856981,0.30611319606276155,1,False
11,6,Bristol Palin,S11_Bristol Palin __ Mark Ballas,27.9998,0.1759981642980829,6,2,8,0.13526519171803963,0.31126335601612254,1,False
11,6,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,29.0,0.1458070613187776,5,4,9,0.14009709211577046,0.28590415343454806,1,False
11,6,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,21.9999,0.1773801569527884,7,1,8,0.10628006954612891,0.2836602264989173,1,False
11,6,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,29.9999,0.1586448438115317,4,3,7,0.144927543233238,0.30357238704476974,1,False
11,6,Rick Fox,S11_Rick Fox __ Cheryl Burke,30.0,0.1447652302797594,3,5,8,0.1449280263266591,0.28969325660641854,1,False
11,7,Brandy,S11_Brandy __ Maksim Chmerkoskiy,36.5,0.1596412598339756,1,5,6,0.1750599520383693,0.3347012118723449,1,False
11,7,Bristol Palin,S11_Bristol Palin __ Mark Ballas,32.5,0.2013188676179765,6,1,7,0.15587529976019185,0.35719416737816834,1,False
11,7,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,36.5,0.1678567803829279,2,4,6,0.1750599520383693,0.34291673242129717,1,False
11,7,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,35.0,0.1974873846586222,3,2,5,0.16786570743405277,0.36535309209267497,1,False
11,7,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,33.5,0.1816309993210891,5,3,8,0.1606714628297362,0.34230246215082527,1,False
11,7,Rick Fox,S11_Rick Fox __ Cheryl Burke,34.5,0.0920647081854087,4,6,10,0.16546762589928057,0.2575323340846893,1,False
11,8,Brandy,S11_Brandy __ Maksim Chmerkoskiy,28.5,0.1962434376539509,1,4,5,0.21509433962264152,0.4113377772765924,1,False
11,8,Bristol Palin,S11_Bristol Palin __ Mark Ballas,23.5,0.2455020676416795,5,1,6,0.17735849056603772,0.42286055820771723,1,False
11,8,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,28.5,0.2040098219559245,2,3,5,0.21509433962264152,0.419104161578566,1,False
11,8,Kurt Warner,S11_Kurt Warner __ Anna Trebunskaya,24.0,0.1415496836024032,4,5,9,0.1811320754716981,0.3226817590741013,1,False
11,8,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,28.0,0.2126949891460423,3,2,5,0.21132075471698114,0.42401574386302343,1,False
11,9,Brandy,S11_Brandy __ Maksim Chmerkoskiy,28.5,0.1690318404758897,3,4,7,0.25,0.4190318404758897,1,False
11,9,Bristol Palin,S11_Bristol Palin __ Mark Ballas,26.5,0.3033088292809348,4,1,5,0.2324561403508772,0.535764969631812,1,False
11,9,Jennifer Grey,S11_Jennifer Grey __ Derek Hough,30.0,0.2572894288267416,1,3,4,0.2631578947368421,0.5204473235635837,1,False
11,9,Kyle Massey,S11_Kyle Massey __ Lacey Schwimmer,29.0,0.2703699014164343,2,2,4,0.2543859649122807,0.5247558663287151,1,False
12,3,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,23.0,0.1074775863536938,3,3,6,0.10747663551401869,0.21495422186771249,1,False
12,3,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,21.0,0.1052316578426086,5,6,11,0.09813084112149532,0.2033624989641039,1,False
12,3,Hines Ward,S12_Hines Ward __ Kym Johnson,25.0,0.0971998427124534,1,9,10,0.11682242990654206,0.21402227261899545,1,False
12,3,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,23.0,0.1052719263327278,4,5,9,0.10747663551401869,0.2127485618467465,1,False
12,3,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,21.0,0.1076724945406153,6,2,8,0.09813084112149532,0.20580333566211062,1,False
12,3,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,25.0,0.1082081538755241,2,1,3,0.11682242990654206,0.22503058378206614,1,False
12,3,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,21.0,0.1049248282413372,7,7,14,0.09813084112149532,0.20305566936283254,1,False
12,3,Romeo,S12_Romeo __ Chelsie Hightower,20.0,0.102677267561233,8,8,16,0.09345794392523364,0.19613521148646662,1,False
12,3,Sugar Ray Leonard,S12_Sugar Ray Leonard __ Anna Trebunskaya,20.0,0.1060315614552595,9,4,13,0.09345794392523364,0.19948950538049315,1,False
12,3,Wendy Williams,S12_Wendy Williams __ Tony Dovolani,15.0,0.0553046810845469,10,10,20,0.07009345794392523,0.12539813902847213,1,False
12,4,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,26.0,0.1191046775173177,1,4,5,0.1262135922330097,0.2453182697503274,1,False
12,4,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,23.0,0.1172675596599559,4,5,9,0.11165048543689321,0.2289180450968491,1,False
12,4,Hines Ward,S12_Hines Ward __ Kym Johnson,25.0,0.1076372146774718,2,8,10,0.12135922330097088,0.22899643797844266,1,False
12,4,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,18.0,0.1293961158505738,9,1,10,0.08737864077669903,0.21677475662727286,1,False
12,4,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,22.0,0.1214683241870548,7,2,9,0.10679611650485436,0.22826444069190915,1,False
12,4,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,23.0,0.1167982349827659,5,6,11,0.11165048543689321,0.2284487204196591,1,False
12,4,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,25.0,0.1167329988832418,3,7,10,0.12135922330097088,0.23809222218421267,1,False
12,4,Romeo,S12_Romeo __ Chelsie Hightower,23.0,0.1193036100788127,6,3,9,0.11165048543689321,0.2309540955157059,1,False
12,4,Sugar Ray Leonard,S12_Sugar Ray Leonard __ Anna Trebunskaya,21.0,0.0522912641628051,8,9,17,0.10194174757281553,0.15423301173562062,1,False
12,5,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,26.0,0.1312742648930668,2,5,7,0.13402061855670103,0.2652948834497678,1,False
12,5,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,26.0,0.1301742106200241,3,6,9,0.13402061855670103,0.2641948291767251,1,False
12,5,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.1185595766816901,1,7,8,0.13917525773195877,0.25773483441364886,1,False
12,5,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,22.0,0.146676268790942,6,1,7,0.1134020618556701,0.2600783306466121,1,False
12,5,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,23.0,0.1374994191984886,5,2,7,0.11855670103092783,0.25605612022941643,1,False
12,5,Petra Nemcova,S12_Petra Nemcova __ Dmitry Chaplin,22.0,0.0641374074985315,7,8,15,0.1134020618556701,0.17753946935420162,1,False
12,5,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,22.0,0.1357367085551146,8,4,12,0.1134020618556701,0.2491387704107847,1,False
12,5,Romeo,S12_Romeo __ Chelsie Hightower,26.0,0.135942143762142,4,3,7,0.13402061855670103,0.26996276231884303,1,False
12,6,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,28.0,0.1489610959868096,1,5,6,0.15555555555555556,0.3045166515423652,1,False
12,6,Chris Jericho,S12_Chris Jericho __ Cheryl Burke,22.0,0.0824716379527247,7,7,14,0.12222222222222222,0.20469386017494692,1,False
12,6,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.1329763018579231,3,6,9,0.15,0.2829763018579231,1,False
12,6,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,25.0,0.1660434386912363,5,1,6,0.1388888888888889,0.30493232758012523,1,False
12,6,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,26.0,0.1593474531505637,4,3,7,0.14444444444444443,0.30379189759500813,1,False
12,6,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,24.0,0.1597682094604932,6,2,8,0.13333333333333333,0.2931015427938265,1,False
12,6,Romeo,S12_Romeo __ Chelsie Hightower,28.0,0.1504318629002491,2,4,6,0.15555555555555556,0.3059874184558047,1,False
12,7,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,32.0,0.1784517676607626,3,4,7,0.16976127320954906,0.3482130408703117,1,False
12,7,Hines Ward,S12_Hines Ward __ Kym Johnson,33.0,0.1636768805333136,1,5,6,0.17506631299734748,0.33874319353066107,1,False
12,7,Kendra Wilkinson,S12_Kendra Wilkinson __ Louis van Amstel,30.5,0.0996400164937177,4,6,10,0.16180371352785147,0.2614437300215692,1,False
12,7,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,30.0,0.1921602641255166,5,1,6,0.15915119363395225,0.3513114577594688,1,False
12,7,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,33.0,0.1841859772966684,2,2,4,0.17506631299734748,0.3592522902940159,1,False
12,7,Romeo,S12_Romeo __ Chelsie Hightower,30.0,0.181885093890021,6,3,9,0.15915119363395225,0.34103628752397325,1,False
12,8,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,27.5,0.2158485953767166,1,3,4,0.21153846153846154,0.42738705691517814,1,False
12,8,Hines Ward,S12_Hines Ward __ Kym Johnson,27.0,0.2055564709720202,2,4,6,0.2076923076923077,0.4132487786643279,1,False
12,8,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,26.5,0.2236654014918339,3,2,5,0.20384615384615384,0.42751155533798774,1,False
12,8,Ralph Macchio,S12_Ralph Macchio __ Karina Smirnoff,23.0,0.2292558317411685,5,1,6,0.17692307692307693,0.40617890866424544,1,False
12,8,Romeo,S12_Romeo __ Chelsie Hightower,26.0,0.1256737004182603,4,5,9,0.2,0.32567370041826027,1,False
12,9,Chelsea Kane,S12_Chelsea Kane __ Mark Ballas,36.5,0.2529976679232801,1,3,4,0.31063829787234043,0.5636359657956205,1,False
12,9,Hines Ward,S12_Hines Ward __ Kym Johnson,30.0,0.2610330617016506,2,2,4,0.2553191489361702,0.5163522106378208,1,False
12,9,Kirstie Alley,S12_Kirstie Alley __ Maksim Chmerkoskiy,27.0,0.2843564694121438,3,1,4,0.2297872340425532,0.514143703454697,1,False
